date,close
2018-09-18,-0.0019555372581309127
2018-09-19,-0.0008919994510772078
2018-09-20,0.0
2018-09-21,-0.005415900265685614
2018-09-24,-0.008719940050412212
2018-09-25,-0.009639621227603978
2018-09-26,-0.012603038354111251
2018-09-27,-0.009843994822535507
2018-09-28,-0.009741808025069632
2018-10-01,-0.00630151917705557
2018-10-02,-0.006880577696028234
2018-10-03,-0.0063355814428773805
2018-10-04,-0.014101778050275904
2018-10-05,-0.01961986511342728
2018-10-08,-0.01961986511342728
2018-10-09,-0.02105048027794809
2018-10-10,-0.052047142175897454
2018-10-11,-0.07292731112473594
2018-10-12,-0.060051774644049316
2018-10-15,-0.06533142584644736
2018-10-16,-0.04489406635329385
2018-10-17,-0.04472375502418424
2018-10-18,-0.05851897268206285
2018-10-19,-0.05902990666939156
2018-10-22,-0.06325362763131004
2018-10-23,-0.06802234484637903
2018-10-24,-0.09625996321275287
2018-10-25,-0.08004632468151784
2018-10-26,-0.09622590094693095
2018-10-29,-0.10123305402275351
2018-10-30,-0.08791470808638191
2018-10-31,-0.07817290006131206
2018-11-01,-0.06836296750459836
2018-11-02,-0.07388105456774985
2018-11-05,-0.06877171469446142
2018-11-06,-0.06287894270726879
2018-11-07,-0.04281626813815653
2018-11-08,-0.044553443695074524
2018-11-09,-0.05388650453028132
2018-11-12,-0.07156482049185908
2018-11-13,-0.07330199604877707
2018-11-14,-0.07963757749165479
2018-11-15,-0.07003201852987262
2018-11-16,-0.06761359765651598
2018-11-19,-0.08338442673206614
2018-11-20,-0.10034743511138355
2018-11-21,-0.09728183118741063
2018-11-23,-0.10331085223789083
2018-11-26,-0.08883438926357379
2018-11-27,-0.08576878533960086
2018-11-28,-0.06471830506165266
2018-11-29,-0.06676204101096794
2018-11-30,-0.06107364261870707
2018-12-03,-0.0486409155937052
2018-12-04,-0.07946726616254507
2018-12-06,-0.08086381906124396
2018-12-07,-0.10222085973158934
2018-12-10,-0.10051774644049316
2018-12-11,-0.10031337284556163
2018-12-12,-0.09578309149124598
2018-12-13,-0.09608965188364327
2018-12-14,-0.1127801621363852
2018-12-17,-0.1301859799713876
2018-12-18,-0.1311397234144014
2018-12-19,-0.14415150895837592
2018-12-20,-0.15808297567954221
2018-12-21,-0.18012126166632603
2018-12-24,-0.2017848627290687
2018-12-26,-0.16145513999591243
2018-12-27,-0.15501737175556918
2018-12-28,-0.15610736426187066
2018-12-31,-0.1487158525785135
2019-01-02,-0.14783023366714343
2019-01-03,-0.16816540636283117
2019-01-04,-0.1403024729204987
2019-01-07,-0.1335240820219361
2019-01-08,-0.12538320049049667
2019-01-09,-0.12129572859186577
2019-01-10,-0.11819606240207092
2019-01-11,-0.1178554397438516
2019-01-14,-0.12323727774371551
2019-01-15,-0.11318890932624825
2019-01-16,-0.1110429865794672
2019-01-17,-0.10429865794672666
2019-01-18,-0.09237686490905372
2019-01-22,-0.10463928060494576
2019-01-23,-0.10276585598473997
2019-01-24,-0.10228898426323307
2019-01-25,-0.09469309898494449
2019-01-28,-0.10157367668097284
2019-01-29,-0.10276585598473997
2019-01-30,-0.08856189113699842
2019-01-31,-0.08055725866884655
2019-02-01,-0.08011444921316158
2019-02-04,-0.0736426187069964
2019-02-05,-0.06975952040329714
2019-02-06,-0.07098576197288631
2019-02-07,-0.07984195108658632
2019-02-08,-0.07871789631446269
2019-02-11,-0.07820696232713398
2019-02-12,-0.06635329382110489
2019-02-13,-0.06332175216295377
2019-02-14,-0.06539955037809109
2019-02-15,-0.055214932897336255
2019-02-19,-0.05357994413788392
2019-02-20,-0.05167245725185621
2019-02-21,-0.05504462156822665
2019-02-22,-0.049185911846856056
2019-02-25,-0.04789154574562304
2019-02-26,-0.04857279106206147
2019-02-27,-0.04898153825192453
2019-02-28,-0.05075277607466444
2019-03-01,-0.044825941821649895
2019-03-04,-0.0483002929354861
2019-03-05,-0.04959465903671911
2019-03-06,-0.05535118196062405
2019-03-07,-0.06325362763131004
2019-03-08,-0.06512705225151583
2019-03-11,-0.051570270454390554
2019-03-12,-0.047993732543088696
2019-03-13,-0.041692213366033126
2019-03-14,-0.0423053341508276
2019-03-15,-0.04179440016349878
2019-03-18,-0.0383200490496628
2019-03-19,-0.03808161318890935
2019-03-20,-0.040976905783772666
2019-03-21,-0.030145105252401327
2019-03-22,-0.04881122692281481
2019-03-25,-0.04952653450507516
2019-03-26,-0.042441583214115286
2019-03-27,-0.047448736289938065
2019-03-28,-0.043838136112814285
2019-03-29,-0.037809115062333865
2019-04-01,-0.026398256011989973
2019-04-02,-0.025921384290482852
2019-04-03,-0.02438858232849639
2019-04-04,-0.021799850126030362
2019-04-05,-0.017065195176783177
2019-04-08,-0.016315825328700795
2019-04-09,-0.021357040670345384
2019-04-10,-0.018018938619796865
2019-04-11,-0.018291436746372347
2019-04-12,-0.011649294911097341
2019-04-15,-0.012296477961713848
2019-04-16,-0.011649294911097341
2019-04-17,-0.014067715784453982
2019-04-18,-0.012126166632604463
2019-04-22,-0.011274609987056317
2019-04-23,-0.002384358607534498
2019-04-24,-0.004598405885959389
2019-04-25,-0.005211526670754085
2019-04-26,-0.0005790585189725528
2019-04-29,0.0
2019-04-30,0.0
2019-05-01,-0.007516495476498131
2019-05-02,-0.009659206856676317
2019-05-03,0.0
2019-05-06,-0.004115226337448541
2019-05-07,-0.020746182362343824
2019-05-08,-0.02210658776315344
2019-05-09,-0.02506546950991373
2019-05-10,-0.020168010066999753
2019-05-13,-0.04479134782165073
2019-05-14,-0.03615277352651092
2019-05-15,-0.03050709111315164
2019-05-16,-0.02152841546780937
2019-05-17,-0.027854300581573344
2019-05-20,-0.03428221610039783
2019-05-21,-0.02557562153521742
2019-05-22,-0.028568513416998176
2019-05-23,-0.04043805053906058
2019-05-24,-0.0382614018977655
2019-05-28,-0.04720606740808764
2019-05-29,-0.05359997279189199
2019-05-30,-0.051015202530354076
2019-05-31,-0.06380301329796279
2019-06-03,-0.06618372274937923
2019-06-04,-0.045913682277318624
2019-06-05,-0.037649219467401296
2019-06-06,-0.0313913546236777
2019-06-07,-0.0216984661429106
2019-06-10,-0.017209128320239242
2019-06-11,-0.017447199265381075
2019-06-12,-0.019181716151413064
2019-06-13,-0.015134510084005015
2019-06-14,-0.016222834404652553
2019-06-17,-0.015848722919429847
2019-06-18,-0.0055436520082984275
2019-06-19,-0.0032989830969627487
2019-06-20,0.0
2019-06-21,-0.0062867572500507896
2019-06-24,-0.007503548975867025
2019-06-25,-0.01723788278239713
2019-06-26,-0.01821807611708237
2019-06-27,-0.014736699790441454
2019-06-28,-0.009666734266207011
2019-07-01,-0.0006759954032312665
2019-07-02,0.0
2019-07-03,0.0
2019-07-05,-0.0011378848728247348
2019-07-08,-0.0066265060240964235
2019-07-09,-0.00538821954484614
2019-07-10,-0.0006358768406961035
2019-07-11,0.0
2019-07-12,0.0
2019-07-15,0.0
2019-07-16,-0.003458021612635198
2019-07-17,-0.010008312551953447
2019-07-18,-0.006384039900249383
2019-07-19,-0.011903574397339911
2019-07-22,-0.009476309226932766
2019-07-23,-0.002394014962593616
2019-07-24,0.0
2019-07-25,-0.004777070063694211
2019-07-26,0.0
2019-07-29,-0.0018211317506042768
2019-07-30,-0.00427138174232633
2019-07-31,-0.015165060759577464
2019-08-01,-0.023740935730604984
2019-08-02,-0.031091685705771255
2019-08-05,-0.060229793715439905
2019-08-06,-0.04705142213833968
2019-08-07,-0.04648852686997107
2019-08-08,-0.027780537068308964
2019-08-09,-0.03440283434323366
2019-08-12,-0.04615741200622492
2019-08-13,-0.031323466110393605
2019-08-14,-0.05996490182444292
2019-08-15,-0.05748154034634623
2019-08-16,-0.043574716069004205
2019-08-19,-0.032051918810635405
2019-08-20,-0.03946889175855106
2019-08-21,-0.03165458097413998
2019-08-22,-0.03195258435151149
2019-08-23,-0.05681931061885359
2019-08-26,-0.04638919241084727
2019-08-27,-0.050130790371179734
2019-08-28,-0.04344227012350588
2019-08-29,-0.031224131651269804
2019-08-30,-0.03165458097413998
2019-09-03,-0.03731664514420041
2019-09-04,-0.02638985464057475
2019-09-05,-0.013873712790967163
2019-09-06,-0.013112148604350837
2019-09-09,-0.0126154763087315
2019-09-10,-0.01284725671335385
2019-09-11,-0.00582762160193373
2019-09-12,-0.0023840270189727786
2019-09-13,-0.0030462567464654144
2019-09-16,-0.006125624979305244
2019-09-17,-0.0036091520148339162
2019-09-18,-0.003013145260090666
2019-09-19,-0.0030793682328399408
2019-09-20,-0.012350584417734622
2019-09-23,-0.012582364822356862
2019-09-24,-0.02033045263401867
2019-09-25,-0.014535942518459577
2019-09-26,-0.016588854673686315
2019-09-27,-0.02188669249362607
2019-09-30,-0.01735041886030264
2019-10-01,-0.029038773550544628
2019-10-02,-0.046190523492599556
2019-10-03,-0.03837621270818836
2019-10-04,-0.025363398562961437
2019-10-07,-0.029568557332538714
2019-10-08,-0.04463428363299238
2019-10-09,-0.03556173636634552
2019-10-10,-0.029038773550544628
2019-10-11,-0.018972881692659205
2019-10-14,-0.020065560743021793
2019-10-15,-0.010363895235257048
2019-10-16,-0.011953246581239085
2019-10-17,-0.00903943578027222
2019-10-18,-0.013377040495347714
2019-10-21,-0.006688520247673857
2019-10-22,-0.009933445912386984
2019-10-23,-0.007052746597794757
2019-10-24,-0.005430283765438193
2019-10-25,-0.001357570941359465
2019-10-28,0.0
2019-10-29,-0.00029673590504464276
2019-10-30,0.0
2019-10-31,-0.0026632471887946263
2019-11-01,0.0
2019-11-04,0.0
2019-11-05,-0.0011061587012396457
2019-11-06,-0.0008784201451019769
2019-11-07,0.0
2019-11-08,0.0
2019-11-11,-0.0019097559396645813
2019-11-12,0.0
2019-11-13,0.0
2019-11-14,0.0
2019-11-15,0.0
2019-11-18,0.0
2019-11-19,-0.0002884430485224909
2019-11-20,-0.004006153451701855
2019-11-21,-0.005608614832382508
2019-11-22,-0.003397218127043189
2019-11-25,0.0
2019-11-26,0.0
2019-11-27,0.0
2019-11-29,-0.0037086344617726086
2019-12-02,-0.012171928489920214
2019-12-03,-0.018796754152402673
2019-12-04,-0.012742487637885214
2019-12-05,-0.010967414733105252
2019-12-06,-0.0019335615569925357
2019-12-09,-0.005071636870800145
2019-12-10,-0.006181057436287718
2019-12-11,-0.003359959426905035
2019-12-12,0.0
2019-12-13,0.0
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.0
2019-12-20,-0.0005297600498596067
2019-12-23,0.0
2019-12-24,0.0
2019-12-26,0.0
2019-12-27,-0.0002477240354245014
2019-12-30,-0.005759583823620518
2019-12-31,-0.0033442744782311573
2020-01-02,0.0
2020-01-03,-0.007572259673099935
2020-01-06,-0.003786129836550023
2020-01-07,-0.006587250284729285
2020-01-08,-0.0012928248222365823
2020-01-09,0.0
2020-01-10,-0.0028776978417266452
2020-01-13,0.0
2020-01-14,-0.0015246226558927045
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-21,-0.001958126223828849
2020-01-22,-0.001837626148516347
2020-01-23,-0.0006928754330470799
2020-01-24,-0.009579755987347505
2020-01-27,-0.02545564090977559
2020-01-28,-0.0152432595270372
2020-01-29,-0.016056635035396893
2020-01-30,-0.012863383039614318
2020-01-31,-0.03078776924235571
2020-02-03,-0.02358788974243109
2020-02-04,-0.008706130441331505
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,-0.005329660458710195
2020-02-10,0.0
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,-0.001066919566119373
2020-02-14,0.0
2020-02-18,-0.002577014218009488
2020-02-19,0.0
2020-02-20,-0.00410829343264163
2020-02-21,-0.01436424898031552
2020-02-24,-0.047053260034284894
2020-02-25,-0.07592953833422
2020-02-26,-0.07932848613820409
2020-02-27,-0.12067742507536794
2020-02-28,-0.12437193355795939
2020-03-02,-0.08645149849264055
2020-03-03,-0.11260861854938808
2020-03-04,-0.07530886090914457
2020-03-05,-0.10604717148430576
2020-03-06,-0.12082520541467168
2020-03-09,-0.18948395105515148
2020-03-10,-0.14754389076077312
2020-03-11,-0.189099722172962
2020-03-12,-0.26668440030738305
2020-03-13,-0.20399598037477085
2020-03-16,-0.29109771236034754
2020-03-17,-0.2528226044806998
2020-03-18,-0.29065437134243655
2020-03-19,-0.28914701188153924
2020-03-20,-0.3237571673464561
2020-03-23,-0.34104746704498434
2020-03-24,-0.28134420996630605
2020-03-25,-0.27058580126499965
2020-03-26,-0.22799550747768516
2020-03-27,-0.25099012827333445
2020-03-30,-0.2266654844239523
2020-03-31,-0.23819235088963764
2020-04-01,-0.27247738960808643
2020-04-02,-0.2556895430631908
2020-04-03,-0.2664479517644972
2020-04-06,-0.21717798664065724
2020-04-07,-0.21637997280841748
2020-04-08,-0.19007507241236632
2020-04-09,-0.1777501921144411
2020-04-13,-0.1852574333510668
2020-04-14,-0.1612283501802919
2020-04-15,-0.17905065910031326
2020-04-16,-0.17509014600697514
2020-04-17,-0.1528048708399834
2020-04-20,-0.16773068510965305
2020-04-21,-0.1930011231305786
2020-04-22,-0.17509014600697514
2020-04-23,-0.17514925814269666
2020-04-24,-0.1636519477448719
2020-04-27,-0.15159307205769335
2020-04-28,-0.15549447301530994
2020-04-29,-0.13338653425548264
2020-04-30,-0.14145534078146227
2020-05-01,-0.16418395696636512
2020-05-04,-0.16187858367322805
2020-05-05,-0.15413489389371637
2020-05-06,-0.15986877105869823
2020-05-07,-0.14973103978246727
2020-05-08,-0.1356623514807589
2020-05-11,-0.13548501507359456
2020-05-12,-0.15271620263640118
2020-05-13,-0.16770112904179213
2020-05-14,-0.1577407341727255
2020-05-15,-0.15386888928296982
2020-05-18,-0.12809599810841155
2020-05-19,-0.13705148667021327
2020-05-20,-0.12239167701129028
2020-05-21,-0.12845067092274043
2020-05-22,-0.12679553112253938
2020-05-26,-0.1160371224212331
2020-05-27,-0.10288467222320741
2020-05-28,-0.10453981202340823
2020-05-29,-0.10054974286220952
2020-06-01,-0.09691434651533948
2020-06-02,-0.08943666134657446
2020-06-03,-0.07731867352367428
2020-06-04,-0.07974227108825427
2020-06-05,-0.05615652893539047
2020-06-08,-0.044747886741147935
2020-06-09,-0.05187089909558418
2020-06-10,-0.05716143524265527
2020-06-11,-0.11151504403854096
2020-06-12,-0.1008748596086777
2020-06-15,-0.09248093633622978
2020-06-16,-0.07501330023053732
2020-06-17,-0.07885558905243228
2020-06-18,-0.07850091623810374
2020-06-19,-0.08778152154637342
2020-06-22,-0.08192942010994853
2020-06-23,-0.07770290240586386
2020-06-24,-0.10122953242300647
2020-06-25,-0.09159425430040768
2020-06-26,-0.113170183838742
2020-06-29,-0.10013595791215935
2020-06-30,-0.08860909144647389
2020-07-01,-0.08222498078855589
2020-07-02,-0.07717089318437065
2020-07-06,-0.06292486847549794
2020-07-07,-0.07258970266595732
2020-07-08,-0.06549624637938156
2020-07-09,-0.07081633859431335
2020-07-10,-0.061328840811018526
2020-07-13,-0.06945675947271979
2020-07-14,-0.057397883785541004
2020-07-15,-0.04873795590234664
2020-07-16,-0.05187089909558418
2020-07-17,-0.049122184784536116
2020-07-20,-0.04143760714074596
2020-07-21,-0.03939823845835544
2020-07-22,-0.03393036590412002
2020-07-23,-0.04545723236980548
2020-07-24,-0.05160489448483763
2020-07-27,-0.04468877460542631
2020-07-28,-0.050747768516876346
2020-07-29,-0.03907312171188737
2020-07-30,-0.04250162558373238
2020-07-31,-0.03493527221138493
2020-08-03,-0.02822604480699875
2020-08-04,-0.024472424188685893
2020-08-05,-0.018413430277235854
2020-08-06,-0.011851983212153416
2020-08-07,-0.011142637583495874
2020-08-10,-0.008187030797422667
2020-08-11,-0.016374061594845335
2020-08-12,-0.002660046107465841
2020-08-13,-0.004462966246970512
2020-08-14,-0.004433410179109809
2020-08-17,-0.0012709109180113476
2020-08-18,0.0
2020-08-19,-0.004163713678242309
2020-08-20,-0.001063075832742788
2020-08-21,0.0
2020-08-24,0.0
2020-08-25,0.0
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-31,-0.003622568315363006
2020-09-01,0.0
2020-09-02,0.0
2020-09-03,-0.03441431367067371
2020-09-04,-0.04229801509644948
2020-09-08,-0.0684651942968969
2020-09-09,-0.05006989097008663
2020-09-10,-0.06656415991053954
2020-09-11,-0.06608890131395018
2020-09-14,-0.05378809057869727
2020-09-15,-0.04900754822476927
2020-09-16,-0.05278166060944922
2020-09-17,-0.0611126642437797
2020-09-18,-0.0756220296337714
2020-09-21,-0.08590998043052822
2020-09-22,-0.07660050321498457
2020-09-23,-0.09801509644953876
2020-09-24,-0.09561084707855738
2020-09-25,-0.08098965613642706
2020-09-28,-0.06572546826949954
2020-09-29,-0.07081353089180875
2020-09-30,-0.06376852110707298
2020-10-01,-0.057757897679619696
2020-10-02,-0.06670394185071293
2020-10-05,-0.050153760134190706
2020-10-06,-0.06365669555493425
2020-10-07,-0.047358121330724035
2020-10-08,-0.03891529214425504
2020-10-09,-0.03033268101761244
2020-10-12,-0.014733016494268836
2020-10-13,-0.02116298574224207
2020-10-14,-0.027313391109868523
2020-10-15,-0.02851551579535916
2020-10-16,-0.02910259994408715
2020-10-19,-0.04386357282639086
2020-10-20,-0.0400335476656416
2020-10-21,-0.04185071288789477
2020-10-22,-0.03659491193737763
2020-10-23,-0.03332401453732181
2020-10-26,-0.051188146491473296
2020-10-27,-0.05445904389152911
2020-10-28,-0.08677662845960288
2020-10-29,-0.07749510763209388
2020-10-30,-0.08711210511601897
2020-11-02,-0.07688006709533124
2020-11-03,-0.060581492871121134
2020-11-04,-0.03958624545708689
2020-11-05,-0.020855465473860746
2020-11-06,-0.02107911657813799
2020-11-09,-0.008778305842885081
2020-11-10,-0.010232038020687617
2020-11-11,-0.002879507967570527
2020-11-12,-0.012552418227565032
2020-11-13,0.0
2020-11-16,0.0
2020-11-17,-0.0053782717820006765
2020-11-18,-0.01734837410706902
2020-11-19,-0.013211241967068466
2020-11-20,-0.01996855779573603
2020-11-23,-0.014093830156935216
2020-11-24,0.0
2020-11-25,-0.0015417653212929094
2020-11-27,0.0
2020-11-30,-0.004427090494129371
2020-12-01,0.0
2020-12-02,0.0
2020-12-03,-0.0002726355680362502
2020-12-04,0.0
2020-12-07,-0.0020548871163986737
2020-12-08,0.0
2020-12-09,-0.008968852149012552
2020-12-10,-0.009293027527892628
2020-12-11,-0.010454655968879178
2020-12-14,-0.014885052813572108
2020-12-15,-0.0015668476645867013
2020-12-16,0.0
2020-12-17,0.0
2020-12-18,-0.00822050290135401
2020-12-21,-0.011766602192134101
2020-12-22,-0.013432194283258148
2020-12-23,-0.012545669460563125
2020-12-24,-0.008704061895551285
2020-12-28,-0.00018805071996563782
2020-12-29,-0.002095422308188377
2020-12-30,-0.0006716097141629129
2020-12-31,0.0
2021-01-04,-0.013613993794800439
2021-01-05,-0.006820370172247792
2021-01-06,-0.0008826361399378868
2021-01-07,0.0
2021-01-08,0.0
2021-01-11,-0.0067408067985101905
2021-01-12,-0.006530976236688857
2021-01-13,-0.0038556365734668807
2021-01-14,-0.007344069663746566
2021-01-15,-0.01458322404658241
2021-01-19,-0.006845722079420913
2021-01-20,0.0
2021-01-21,0.0
2021-01-22,-0.0035394545075994044
2021-01-25,0.0
2021-01-26,-0.001560914696011828
2021-01-27,-0.025963214443663896
2021-01-28,-0.01758630557506702
2021-01-29,-0.037253830744816474
2021-02-01,-0.021228439865761284
2021-02-02,-0.007388329561122786
2021-02-03,-0.006607872213116761
2021-02-04,0.0
2021-02-05,0.0
2021-02-08,0.0
2021-02-09,-0.000665796010345443
2021-02-10,-0.0011011241709559805
2021-02-11,0.0
2021-02-12,0.0
2021-02-16,-0.0008659331703341211
2021-02-17,-0.0006367155664221968
2021-02-18,-0.004889975550122161
2021-02-19,-0.006647310513447469
2021-02-22,-0.014287897310513498
2021-02-23,-0.013090872045639745
2021-02-24,-0.002215770171149156
2021-02-25,-0.026258149959250243
2021-02-26,-0.03127546862265684
2021-03-01,-0.007793398533007312
2021-03-02,-0.015535859820700826
2021-03-03,-0.028575794621026773
2021-03-04,-0.04059698451507743
2021-03-05,-0.02294722901385493
2021-03-08,-0.027811735941320137
2021-03-09,-0.013931336593316912
2021-03-10,-0.007793398533007312
2021-03-11,0.0
2021-03-12,0.0
2021-03-15,0.0
2021-03-16,-0.0012613203501424808
2021-03-17,0.0
2021-03-18,-0.014549665206665563
2021-03-19,-0.01958415143734571
2021-03-22,-0.011755525348638218
2021-03-23,-0.019533806575039003
2021-03-24,-0.024517947943412444
2021-03-25,-0.019030357951971055
2021-03-26,-0.003222071187635178
2021-03-29,-0.0037255198107033483
2021-03-30,-0.006368625081810353
2021-03-31,-0.0023410360972663247
2021-04-01,0.0
2021-04-05,0.0
2021-04-06,-0.0005906093119402156
2021-04-07,0.0
2021-04-08,0.0
2021-04-09,0.0
2021-04-12,0.0
2021-04-13,0.0
2021-04-14,-0.0034152012788839503
2021-04-15,0.0
2021-04-16,0.0
2021-04-19,-0.004913003882471401
2021-04-20,-0.012198629152087359
2021-04-21,-0.002851938839093071
2021-04-22,-0.011958970426113269
2021-04-23,-0.0012462253750659125
2021-04-26,0.0
2021-04-27,-0.00021551208064951588
2021-04-28,-0.000502861521515352
2021-04-29,0.0
2021-04-30,-0.006570489930009971
2021-05-03,-0.004427938865876335
2021-05-04,-0.010569918583059557
2021-05-05,-0.010260438984906917
2021-05-06,-0.002356806170547121
2021-05-07,0.0
2021-05-10,-0.009902397422533848
2021-05-11,-0.018738747275656276
2021-05-12,-0.0395858997441485
2021-05-13,-0.028048896048517125
2021-05-14,-0.01312423007675545
2021-05-17,-0.015635364351369363
2021-05-18,-0.024116365014687835
2021-05-19,-0.026674879181275424
2021-05-20,-0.01620392305505547
2021-05-21,-0.017009381218610842
2021-05-24,-0.0069885340661423045
2021-05-25,-0.00919169904292616
2021-05-26,-0.007225433526011571
2021-05-27,-0.0067042547142992515
2021-05-28,-0.004927508765280031
2021-06-01,-0.0058040367667961945
2021-06-02,-0.004240500331659347
2021-06-03,-0.00793613190561926
2021-06-04,0.0
2021-06-07,-0.000970184571699062
2021-06-08,-0.0007572172266919752
2021-06-09,-0.002247988641741694
2021-06-10,0.0
2021-06-11,0.0
2021-06-14,0.0
2021-06-15,-0.0018341720359309477
2021-06-16,-0.007407233222028853
2021-06-17,-0.007736443587452291
2021-06-18,-0.024314536989135993
2021-06-21,-0.0103466114847387
2021-06-22,-0.005055730611860931
2021-06-23,-0.006254996943046542
2021-06-24,-0.00037624041762673865
2021-06-25,0.0
2021-06-28,0.0
2021-06-29,0.0
2021-06-30,0.0
2021-07-01,0.0
2021-07-02,0.0
2021-07-06,-0.0018214516277783588
2021-07-07,0.0
2021-07-08,-0.008148045850020602
2021-07-09,0.0
2021-07-12,0.0
2021-07-13,-0.0034089869131509465
2021-07-14,-0.0019218449711723151
2021-07-15,-0.005330831884323151
2021-07-16,-0.013132607303010913
2021-07-19,-0.027706598334400923
2021-07-20,-0.01377322229340161
2021-07-21,-0.005788414020316601
2021-07-22,-0.003706415301546584
2021-07-23,0.0
2021-07-26,0.0
2021-07-27,-0.0045576164346288195
2021-07-28,-0.00496576118996872
2021-07-29,-0.0008389642193098457
2021-07-30,-0.005691351866128458
2021-08-02,-0.007777425060087939
2021-08-03,0.0
2021-08-04,-0.0049189618043747885
2021-08-05,0.0
2021-08-06,0.0
2021-08-09,-0.0008135777079708584
2021-08-10,0.0
2021-08-11,0.0
2021-08-12,0.0
2021-08-13,0.0
2021-08-16,0.0
2021-08-17,-0.006555249793050999
2021-08-18,-0.01742846276036425
2021-08-19,-0.015907107859587932
2021-08-20,-0.008076604693827316
2021-08-23,0.0
2021-08-24,0.0
2021-08-25,0.0
2021-08-26,-0.005903187721369663
2021-08-27,0.0
2021-08-30,0.0
2021-08-31,-0.0014815470004201359
2021-09-01,-0.0009508435972845897
2021-09-02,0.0
2021-09-03,-0.00024272380237877478
2021-09-07,-0.0038173834374104487
2021-09-08,-0.0050310024493037675
2021-09-09,-0.00928970189103906
2021-09-10,-0.017100995167589783
2021-09-13,-0.014585493942937844
2021-09-14,-0.01990335179505276
2021-09-15,-0.01171693991482603
2021-09-16,-0.013283611730179334
2021-09-17,-0.026015578454952726
2021-09-20,-0.04225600741410884
2021-09-21,-0.04316070522297488
2021-09-22,-0.03382687173150334
2021-09-23,-0.022087866016461066
2021-09-24,-0.020477062600675167
2021-09-27,-0.023279419228138365
2021-09-28,-0.04296211302102859
2021-09-29,-0.0413513096052428
2021-09-30,-0.05306824952006883
2021-10-01,-0.041814691409784
2021-10-04,-0.05417153953088116
2021-10-05,-0.04433019263443583
2021-10-06,-0.040358348595511906
2021-10-07,-0.032061607714203744
2021-10-08,-0.03382687173150334
2021-10-11,-0.04082173040005299
2021-10-12,-0.043182771023191124
2021-10-13,-0.0397405061894569
2021-10-14,-0.023588340431165755
2021-10-15,-0.01615216575829126
2021-10-18,-0.01323948012974685
2021-10-19,-0.005626779055142417
2021-10-20,-0.0017211324168669995
2021-10-21,0.0
2021-10-22,-0.0010361780462531112
2021-10-25,0.0
2021-10-26,0.0
2021-10-27,-0.004430213176594422
2021-10-28,0.0
2021-10-29,0.0
2021-11-01,0.0
2021-11-02,0.0
2021-11-03,0.0
2021-11-04,0.0
2021-11-05,0.0
2021-11-08,0.0
2021-11-09,-0.003305397394067322
2021-11-10,-0.011323651717740413
2021-11-11,-0.011003774550572665
2021-11-12,-0.003539973983323841
2021-11-15,-0.0031987716716780357
2021-11-16,0.0
2021-11-17,-0.002429253324241376
2021-11-18,0.0
2021-11-19,-0.0017882613416217996
2021-11-22,-0.004598386307027469
2021-11-23,-0.0032784791263066326
2021-11-24,-0.0006173759393695022
2021-11-26,-0.02290677623315518
2021-11-29,-0.010921167479190141
2021-11-30,-0.03016626572711989
2021-12-01,-0.0409384114278416
2021-12-02,-0.026249121835948408
2021-12-03,-0.03472207438315633
2021-12-06,-0.0232899750920742
2021-12-07,-0.003086879696847178
2021-12-08,-0.0004470653354055054
2021-12-09,-0.007195623017478114
2021-12-10,0.0
2021-12-13,-0.008858393168203249
2021-12-14,-0.015677444024302156
2021-12-15,-0.00029740408718181843
2021-12-16,-0.009113310957216347
2021-12-17,-0.02309130305476481
2021-12-20,-0.03347920295704632
2021-12-21,-0.016314738496834735
2021-12-22,-0.0064791604707482575
2021-12-23,-0.00029740408718181843
2021-12-27,0.0
2021-12-28,-0.0008171646482001416
2021-12-29,0.0
2021-12-30,-0.002764513696908777
2021-12-31,-0.0052777079668259175
2022-01-03,0.0
2022-01-04,-0.0003349312344308464
2022-01-05,-0.01953067760775362
2022-01-06,-0.020451738502438643
2022-01-07,-0.02432438090054634
2022-01-10,-0.025538506625358504
2022-01-11,-0.0166628289129388
2022-01-12,-0.014004312239643268
2022-01-13,-0.02758996043624795
2022-01-14,-0.02719222959536105
2022-01-18,-0.04442025496640212
2022-01-19,-0.05434259278641851
2022-01-20,-0.06480919386238504
2022-01-21,-0.08316761214963042
2022-01-24,-0.07927403654937093
2022-01-25,-0.09051516610495902
2022-01-26,-0.09279688513951978
2022-01-27,-0.09727659040003345
2022-01-28,-0.0748571308953131
2022-01-31,-0.058194301982374186
2022-02-01,-0.05183060852818655
2022-02-02,-0.04261999958133589
2022-02-03,-0.06512319189466409
2022-02-04,-0.06072721944275816
2022-02-07,-0.06374160055263656
2022-02-08,-0.05603818216072509
2022-02-09,-0.0422222687404491
2022-02-10,-0.05942936090933826
2022-02-11,-0.07797617801595114
2022-02-14,-0.08099055912582953
2022-02-15,-0.06616985200226067
2022-02-16,-0.06512319189466409
2022-02-17,-0.08509346674760832
2022-02-18,-0.09101756295660535
2022-02-22,-0.10077243515940626
2022-02-23,-0.11672353519917944
2022-02-24,-0.10343095183270179
2022-02-25,-0.08364907579912495
2022-02-28,-0.08599359444014143
